CELL_GLOBAL_ID,DATETIME,RRU.PrbUsedDl,targetTput,DRB.UEThpDl,x,y,RF.serving.RSRP,RF.serving.RSRQ,RF.serving.RSSINR,rsrp_nb0,rsrq_nb0,rssinr_nb0,rsrp_nb1,rsrq_nb1,rssinr_nb1,rsrp_nb2,rsrq_nb2,rssinr_nb2,rsrp_nb3,rsrq_nb3,rssinr_nb3,rsrp_nb4,rsrq_nb4,rssinr_nb4,Viavi.UE.anomalies
1009,2024-07-26 15:15:47.280717,59.0,0.1,0.1,-1485.0,-855.0,-118.08238894918784,-40.793483785409,14.146398503615544,-120.0870871869306,-40.79446389987902,12.141700265872792,-120.85942697187666,-40.79497976549055,11.369360480926714,-122.55510997710437,-40.796491778654726,9.673677475699025,-122.7378393511185,-40.7966927486126,9.49094810168491,-125.96159694296732,-40.80205842531946,6.267190509836055,0.0
1002,2024-07-26 13:11:47.280717,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034373918,-40.793356323317134,14.49098401541157,-119.74250167513456,-40.79426171131381,12.486285777668812,-119.9560424327622,-40.79438511322677,12.272745020041178,-122.57115860773968,-40.79650909292192,9.657628845063684,-123.1446579317182,-40.79717170249111,9.084129521085195,-125.6170114311713,-40.801277738157246,6.611776021632076,0.0
1001,2024-07-26 14:09:47.280717,30.0,0.75,0.123694800179127,5.0,-398.8,-87.7527022112517,-10.793361627794807,34.47608524155168,-93.62721196728845,-10.797801087930694,28.601575485514942,-85.74800397350894,-10.792788926505835,36.48078347929443,-92.93760006826432,-10.796922332862025,29.29118738453905,-94.2371409306347,-10.798703346540348,27.991646522168697,-94.3379712146162,-10.79886507275866,27.89081623818719,0.0
1009,2024-07-26 15:17:47.280717,52.0,0.1,0.1,-1593.0,-877.0,-116.15870288554056,-40.792885763093366,16.07008456726281,-118.1634011232833,-40.79351524830079,14.06538632952008,-122.07261488126348,-40.7959999878686,10.156172571539903,-122.6179925680168,-40.79655998727439,9.610794884786593,-123.04228739286958,-40.797046928553975,9.186500059933778,-124.0379108793201,-40.798394606382985,8.190876573483319,0.0
1002,2024-07-26 13:13:47.280717,50.0,0.1,0.1,-570.0,-841.0,-115.50312219373316,-40.79273539658544,16.725665259070226,-117.50782043147592,-40.79327670765106,14.720967021327446,-117.8386946368766,-40.79339260212514,14.390092815926767,-123.38233018751264,-40.79747297004073,8.84645726529073,-123.58756949017987,-40.79774670952435,8.641217962623493,-123.8670475510083,-40.79814085961471,8.361739901795076,0.0
1002,2024-07-26 13:15:47.280717,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034373918,-40.793356323317134,14.49098401541157,-119.74250167513456,-40.79426171131381,12.486285777668812,-119.9560424327622,-40.79438511322677,12.272745020041178,-122.57115860773968,-40.79650909292192,9.657628845063684,-123.1446579317182,-40.79717170249111,9.084129521085195,-125.6170114311713,-40.801277738157246,6.611776021632076,0.0
1013,2024-07-26 13:15:47.280717,45.0,0.3,0.161315021998459,2325.3,-1001.0,-92.25744066726324,-10.79618195439983,29.97134678554016,-98.13195042329995,-10.808687957018066,24.096837029503423,-90.2527424295205,-10.794566956037826,31.97604502328291,-99.5883924045064,-10.815393623181237,22.640395048296984,-99.9986717168386,-10.817723006568158,22.23011573596477,-102.40981948470171,-10.836856090889867,19.81896796810166,0.0
1002,2024-07-26 13:17:47.280717,91.0,0.75,0.422159597328127,-993.0,-736.4,-83.43732755126523,-10.792386061134168,38.79145990153816,-89.31183730730196,-10.79403054651226,32.916950145501424,-81.43262931352247,-10.792173995537029,40.796158139280905,-95.1206188974456,-10.800256401479958,27.108168555357786,-95.1492903796426,-10.800312276856658,27.079497073160766,-95.70204347446447,-10.801464680498368,26.52674397833891,0.0
1013,2024-07-26 13:17:47.280717,45.0,0.3,0.1613218988073649,2325.2,-1001.0,-92.256161525734,-10.796180668275111,29.97262592706939,-98.13067128177072,-10.808682996995657,24.098116171032657,-90.25146328799124,-10.794566145123952,31.97732416481216,-99.58785839005648,-10.815390731643715,22.640929062746903,-99.9981858439454,-10.817720116581114,22.23060160885798,-102.4095406174327,-10.83685321360683,19.819246835370706,0.0
1002,2024-07-26 13:19:47.280717,50.0,0.1,0.1,-570.0,-841.0,-115.50312219373316,-40.79273539658544,16.725665259070226,-117.50782043147592,-40.79327670765106,14.720967021327446,-117.8386946368766,-40.79339260212514,14.390092815926767,-123.38233018751264,-40.79747297004073,8.84645726529073,-123.58756949017987,-40.79774670952435,8.641217962623493,-123.8670475510083,-40.79814085961471,8.361739901795076,0.0
1003,2024-07-26 13:19:47.280717,56.0,0.1,0.1,-594.0,-981.0,-117.22098155116306,-40.79318313766596,15.00780590164031,-117.49790362287884,-40.79327336852185,14.730883829924544,-119.2256797889058,-40.79398698752418,13.00310766389756,-122.37305097166832,-40.79629977259461,9.855736481135056,-124.91947959416471,-40.79987460085867,7.309307858638637,-125.10018954494257,-40.800216812504296,7.128597907860818,0.0
1002,2024-07-26 13:21:47.280717,50.0,0.1,0.1,-570.0,-841.0,-115.50312219373316,-40.79273539658544,16.725665259070226,-117.50782043147592,-40.79327670765106,14.720967021327446,-117.8386946368766,-40.79339260212514,14.390092815926767,-123.38233018751264,-40.79747297004073,8.84645726529073,-123.58756949017987,-40.79774670952435,8.641217962623493,-123.8670475510083,-40.79814085961471,8.361739901795076,0.0
1002,2024-07-26 13:23:47.280717,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034373918,-40.793356323317134,14.49098401541157,-119.74250167513456,-40.79426171131381,12.486285777668812,-119.9560424327622,-40.79438511322677,12.272745020041178,-122.57115860773968,-40.79650909292192,9.657628845063684,-123.1446579317182,-40.79717170249111,9.084129521085195,-125.6170114311713,-40.801277738157246,6.611776021632076,0.0
1004,2024-07-26 09:21:47.280717,83.0,0.25,0.25,1418.256210009021,-615.8388706069684,-97.0182164338637,-10.80487639061134,25.21057101893969,-96.433114969895,-10.803231930909009,25.79567248290839,-91.14370667782698,-10.795193943011428,31.08508077497639,-89.13900844008421,-10.793944031594409,33.08977901271918,-103.19966878232674,-10.845784773914277,19.02911867047664,-103.95047711836384,-10.855895805155113,18.27831033443956,0.0
1009,2024-07-26 15:19:47.280717,52.0,0.1,0.1,-1593.0,-877.0,-116.15870288554056,-40.792885763093366,16.07008456726281,-118.1634011232833,-40.79351524830079,14.06538632952008,-122.07261488126348,-40.7959999878686,10.156172571539903,-122.6179925680168,-40.79655998727439,9.610794884786593,-123.04228739286958,-40.797046928553975,9.186500059933778,-124.0379108793201,-40.798394606382985,8.190876573483319,0.0
1003,2024-07-26 13:21:47.280717,56.0,0.1,0.1,-594.0,-981.0,-117.22098155116306,-40.79318313766596,15.00780590164031,-117.49790362287884,-40.79327336852185,14.730883829924544,-119.2256797889058,-40.79398698752418,13.00310766389756,-122.37305097166832,-40.79629977259461,9.855736481135056,-124.91947959416471,-40.79987460085867,7.309307858638637,-125.10018954494257,-40.800216812504296,7.128597907860818,0.0
1004,2024-07-26 09:23:47.280717,83.0,0.25,0.25,1418.247886429112,-615.8333282232308,-97.01808603290377,-10.804875998949925,25.21070141989962,-96.43325164364089,-10.803232289816664,25.7955358091625,-91.143576276867,-10.795193841520316,31.08521117593636,-89.13887803912426,-10.79394396760867,33.08990941367911,-103.19967438013472,-10.845784843051064,19.029113072668657,-103.95041952677042,-10.855894961593348,18.278367926032963,0.0
1002,2024-07-26 13:25:47.280717,91.0,0.75,0.4219269001836981,-993.0,-737.2,-83.45871280633405,-10.792388892399984,38.770074646469325,-89.33322256237079,-10.794041492797632,32.89556489043259,-81.4540145685913,-10.792175780100834,40.77477288421208,-95.11763910185844,-10.800250615505234,27.11114835094493,-95.1419124205476,-10.800297863390622,27.086875032255783,-95.707198259005,-10.801476131094306,26.521589193798366,0.0
1009,2024-07-26 15:21:47.280717,59.0,0.1,0.1,-1485.0,-855.0,-118.08238894918784,-40.793483785409,14.146398503615544,-120.0870871869306,-40.79446389987902,12.141700265872792,-120.85942697187666,-40.79497976549055,11.369360480926714,-122.55510997710437,-40.796491778654726,9.673677475699025,-122.7378393511185,-40.7966927486126,9.49094810168491,-125.96159694296732,-40.80205842531946,6.267190509836055,0.0
1002,2024-07-26 13:27:47.280717,50.0,0.1,0.1,-570.0,-841.0,-115.50312219373316,-40.79273539658544,16.725665259070226,-117.50782043147592,-40.79327670765106,14.720967021327446,-117.8386946368766,-40.79339260212514,14.390092815926767,-123.38233018751264,-40.79747297004073,8.84645726529073,-123.58756949017987,-40.79774670952435,8.641217962623493,-123.8670475510083,-40.79814085961471,8.361739901795076,0.0
1009,2024-07-26 15:23:47.280717,45.0,0.1,0.0652444929988,-1421.0,-964.0,-120.37982778052697,-40.79464872363111,11.848959672276427,-118.3751295427842,-40.79360030243353,13.85365791001918,-122.84573594366393,-40.79681544301639,9.38305150913947,-123.42329740113787,-40.7975265832666,8.805490051665501,-125.6833827318455,-40.8014233416221,6.545404720957882,-126.2543375365637,-40.802771972786815,5.974449916239692,0.0
1003,2024-07-26 13:23:47.280717,45.0,0.1,0.07624891707102,-512.0,-913.0,-118.22971706732746,-40.79354144386467,13.999070385475926,-116.22501882958473,-40.79290227591768,16.003768623218654,-119.36398537359848,-40.79405733388117,12.8648020792049,-124.10422682336424,-40.79849580790426,8.12456062943916,-125.37447229239685,-40.80076415253248,6.854315160406532,-126.13155166708712,-40.8024668336771,6.097235785716252,0.0
1002,2024-07-26 13:29:47.280717,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034373918,-40.793356323317134,14.49098401541157,-119.74250167513456,-40.79426171131381,12.486285777668812,-119.9560424327622,-40.79438511322677,12.272745020041178,-122.57115860773968,-40.79650909292192,9.657628845063684,-123.1446579317182,-40.79717170249111,9.084129521085195,-125.6170114311713,-40.801277738157246,6.611776021632076,0.0
1005,2024-07-26 09:15:47.280717,91.0,0.75,0.3929868387489741,1008.0,275.4,-86.11848750463558,-10.792875871467617,36.11029994816779,-91.99299726067233,-10.79592395485807,30.235790192131056,-84.11378926689281,-10.79248273232372,38.114998185910565,-94.3113717932061,-10.798822044064709,27.917415659597268,-96.11644999733689,-10.802429894864147,26.11233745546649,-98.06682170299412,-10.808437252903872,24.161965749809266,0.0
1009,2024-07-26 15:25:47.280717,59.0,0.1,0.1,-1485.0,-855.0,-118.08238894918784,-40.793483785409,14.146398503615544,-120.0870871869306,-40.79446389987902,12.141700265872792,-120.85942697187666,-40.79497976549055,11.369360480926714,-122.55510997710437,-40.796491778654726,9.673677475699025,-122.7378393511185,-40.7966927486126,9.49094810168491,-125.96159694296732,-40.80205842531946,6.267190509836055,0.0
1002,2024-07-26 13:31:47.280717,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034373918,-40.793356323317134,14.49098401541157,-119.74250167513456,-40.79426171131381,12.486285777668812,-119.9560424327622,-40.79438511322677,12.272745020041178,-122.57115860773968,-40.79650909292192,9.657628845063684,-123.1446579317182,-40.79717170249111,9.084129521085195,-125.6170114311713,-40.801277738157246,6.611776021632076,0.0
1003,2024-07-26 13:25:47.280717,45.0,0.1,0.07624891707102,-512.0,-913.0,-118.22971706732746,-40.79354144386467,13.999070385475926,-116.22501882958473,-40.79290227591768,16.003768623218654,-119.36398537359848,-40.79405733388117,12.8648020792049,-124.10422682336424,-40.79849580790426,8.12456062943916,-125.37447229239685,-40.80076415253248,6.854315160406532,-126.13155166708712,-40.8024668336771,6.097235785716252,0.0
1013,2024-07-26 13:19:47.280717,45.0,0.3,0.1613964950346759,2324.6,-1004.0,-92.24228605436808,-10.796166741343614,29.9865013984353,-98.1167958104048,-10.808629286622276,24.111991642398568,-90.23758781662532,-10.794557364066648,31.991199636178056,-99.5894558927204,-10.815399382723228,22.639331560082965,-99.98880348266478,-10.81766437298542,22.239983970138603,-102.4165882932664,-10.83692598588216,19.81219915953698,0.0
1002,2024-07-26 13:33:47.280717,50.0,0.1,0.1,-570.0,-841.0,-115.50312219373316,-40.79273539658544,16.725665259070226,-117.50782043147592,-40.79327670765106,14.720967021327446,-117.8386946368766,-40.79339260212514,14.390092815926767,-123.38233018751264,-40.79747297004073,8.84645726529073,-123.58756949017987,-40.79774670952435,8.641217962623493,-123.8670475510083,-40.79814085961471,8.361739901795076,0.0
1004,2024-07-26 09:25:47.280717,83.0,0.25,0.25,1418.2312392692936,-615.8222434557555,-97.0178252267364,-10.804875215649504,25.210962226067,-96.4335249868092,-10.8032330076544,25.79526246599421,-91.14331547069963,-10.795193638543909,31.08547198210373,-89.13861723295689,-10.79394383964086,33.090170219846485,-103.19968557753552,-10.845784981346952,19.029101875267862,-103.95030434281216,-10.855893274491592,18.278483109991225,0.0
1009,2024-07-26 15:27:47.280717,45.0,0.1,0.079705831365817,-1622.0,-1334.0,-117.56363787749667,-40.79329564502473,14.6651495753067,-115.55893963975392,-40.79274733383865,16.669847813049465,-121.44042205430902,-40.795432945327306,10.788365398494353,-123.43814763353342,-40.797546142623794,8.79063981926997,-126.63655955740816,-40.80377884805287,5.592227895395227,-128.24160662425692,-40.80911861723644,3.987180828546448,0.0
1013,2024-07-26 13:21:47.280717,45.0,0.3,0.161370064139335,2324.5,-1001.0,-92.24720239886804,-10.79617167083751,29.98158505393535,-98.1217121549048,-10.808648297683051,24.10707529789859,-90.2425041611253,-10.79456047215632,31.98628329167808,-99.58411945146489,-10.81537049624916,22.644668001338506,-99.99478412265292,-10.817699892037128,22.23400333015043,-102.40758856816366,-10.836833077967484,19.82119888463972,0.0
1005,2024-07-26 09:17:47.280717,91.0,0.75,0.3928417949034,1008.0,274.8,-86.13181877970507,-10.792879140369791,36.09696867309832,-92.0063285357418,-10.795936589054444,30.22245891706159,-84.1271205419623,-10.792484792818286,38.10166691084108,-94.3053645136943,-10.79881236272476,27.92342293910908,-96.11513690423632,-10.80242668907809,26.113650548567072,-98.06936085742494,-10.808446957032388,24.15942659537841,0.0
1013,2024-07-26 13:23:47.280717,45.0,0.3,0.161410283165915,2324.4,-1004.0,-92.23972136089888,-10.796164172002308,29.989066091904487,-98.11423111693564,-10.808619377689409,24.114556335867764,-90.23502312315613,-10.794555744074673,31.993764329647256,-99.58838859609742,-10.815393602558544,22.640398856705986,-99.98782996084988,-10.817658595834487,22.24095749195349,-102.41603168921723,-10.83692023429704,19.812755763586143,0.0
1003,2024-07-26 13:27:47.280717,45.0,0.1,0.07624891707102,-512.0,-913.0,-118.22971706732746,-40.79354144386467,13.999070385475926,-116.22501882958473,-40.79290227591768,16.003768623218654,-119.36398537359848,-40.79405733388117,12.8648020792049,-124.10422682336424,-40.79849580790426,8.12456062943916,-125.37447229239685,-40.80076415253248,6.854315160406532,-126.13155166708712,-40.8024668336771,6.097235785716252,0.0
1004,2024-07-26 09:27:47.280717,83.0,0.25,0.25,1418.2229156893843,-615.816701072018,-97.01769482152896,-10.804874824010495,25.21109263127444,-96.4336616562316,-10.803233366584491,25.79512579657177,-91.1431850654922,-10.795193537058609,31.085602387311173,-89.13848682774946,-10.793943775658803,33.09030062505393,-103.19969117712836,-10.845785050506036,19.02909627567503,-103.95024675044728,-10.855892430951585,18.278540702356125,0.0
1013,2024-07-26 13:25:47.280717,76.0,0.3,0.3,2228.3,-1009.0,-88.8952986374069,-10.793827737075516,33.333488815396485,-90.89999687514964,-10.795009480767504,31.32879057765376,-96.7745066311864,-10.80416449455106,25.454280821616987,-97.06571401311932,-10.805019833113546,25.163073439684062,-97.49302933893247,-10.806383138529112,24.735758113870894,-100.1599172852918,-10.818700071729609,22.068870167511573,0.0
1002,2024-07-26 13:35:47.280717,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034373918,-40.793356323317134,14.49098401541157,-119.74250167513456,-40.79426171131381,12.486285777668812,-119.9560424327622,-40.79438511322677,12.272745020041178,-122.57115860773968,-40.79650909292192,9.657628845063684,-123.1446579317182,-40.79717170249111,9.084129521085195,-125.6170114311713,-40.801277738157246,6.611776021632076,0.0
1013,2024-07-26 13:27:47.280717,45.0,0.3,0.1613907212626009,2324.2,-1001.0,-92.24336001874303,-10.796167817704614,29.98542743406033,-98.11786977477982,-10.808633437715828,24.11091767802357,-90.2386617810003,-10.794558042721704,31.99012567180306,-99.58251660041893,-10.81536182681296,22.646270852384443,-99.99332591468796,-10.817691227249654,22.23546153811542,-102.40675198727024,-10.83682445126948,19.822035465533148,0.0
1002,2024-07-26 13:37:47.280717,50.0,0.1,0.1,-570.0,-841.0,-115.50312219373316,-40.79273539658544,16.725665259070226,-117.50782043147592,-40.79327670765106,14.720967021327446,-117.8386946368766,-40.79339260212514,14.390092815926767,-123.38233018751264,-40.79747297004073,8.84645726529073,-123.58756949017987,-40.79774670952435,8.641217962623493,-123.8670475510083,-40.79814085961471,8.361739901795076,0.0
1003,2024-07-26 13:29:47.280717,56.0,0.1,0.1,-594.0,-981.0,-117.22098155116306,-40.79318313766596,15.00780590164031,-117.49790362287884,-40.79327336852185,14.730883829924544,-119.2256797889058,-40.79398698752418,13.00310766389756,-122.37305097166832,-40.79629977259461,9.855736481135056,-124.91947959416471,-40.79987460085867,7.309307858638637,-125.10018954494257,-40.800216812504296,7.128597907860818,0.0
1009,2024-07-26 15:29:47.280717,52.0,0.1,0.1,-1593.0,-877.0,-116.15870288554056,-40.792885763093366,16.07008456726281,-118.1634011232833,-40.79351524830079,14.06538632952008,-122.07261488126348,-40.7959999878686,10.156172571539903,-122.6179925680168,-40.79655998727439,9.610794884786593,-123.04228739286958,-40.797046928553975,9.186500059933778,-124.0379108793201,-40.798394606382985,8.190876573483319,0.0
1013,2024-07-26 13:29:47.280717,76.0,0.3,0.3,2228.1,-1009.0,-88.89231431580284,-10.793826353043682,33.336473137000546,-90.89701255354562,-10.795007285447838,31.331774899257752,-96.77152230958237,-10.804156021622331,25.45726514322105,-97.06458882357504,-10.805016416927474,25.16419862922833,-97.492009600276,-10.80637972341525,24.7367778525274,-100.15936549165016,-10.81869666628755,22.069421961153232,0.0
1013,2024-07-26 13:31:47.280717,76.0,0.3,0.3,2228.0,-1009.0,-88.89082178261074,-10.7938256612116,33.337965670192645,-90.89552002035347,-10.795006188079428,31.33326743244989,-96.77002977639025,-10.804151786278084,25.45875767641316,-97.06402617992208,-10.805014709016929,25.164761272881307,-97.49149969593472,-10.806378016040751,24.73728775686865,-100.1590895981811,-10.818694963748444,22.069697854622284,0.0
1009,2024-07-26 15:31:47.280717,45.0,0.1,0.079705831365817,-1622.0,-1334.0,-117.56363787749667,-40.79329564502473,14.6651495753067,-115.55893963975392,-40.79274733383865,16.669847813049465,-121.44042205430902,-40.795432945327306,10.788365398494353,-123.43814763353342,-40.797546142623794,8.79063981926997,-126.63655955740816,-40.80377884805287,5.592227895395227,-128.24160662425692,-40.80911861723644,3.987180828546448,0.0
1003,2024-07-26 13:31:47.280717,45.0,0.1,0.07624891707102,-512.0,-913.0,-118.22971706732746,-40.79354144386467,13.999070385475926,-116.22501882958473,-40.79290227591768,16.003768623218654,-119.36398537359848,-40.79405733388117,12.8648020792049,-124.10422682336424,-40.79849580790426,8.12456062943916,-125.37447229239685,-40.80076415253248,6.854315160406532,-126.13155166708712,-40.8024668336771,6.097235785716252,0.0
1001,2024-07-26 14:11:47.280717,30.0,0.75,0.123914112386499,5.0,-396.0,-87.69155133926071,-10.79333997139102,34.53723611354268,-93.56606109529744,-10.797717412786229,28.662726357505942,-85.68685310151794,-10.792775275225468,36.54193435128544,-92.97042657204744,-10.796961079616096,29.258360880755948,-94.24254801062912,-10.798711924401402,27.986239442174263,-94.3432542797903,-10.798873650300278,27.885533173013062,0.0
1002,2024-07-26 13:39:47.280717,91.0,0.75,0.42140379045288,-993.0,-739.0,-83.50678751282604,-10.792395308293765,38.72199993997732,-89.3812972688628,-10.794066297953565,32.84749018394059,-81.50208927508329,-10.792179824078715,40.726698177720095,-95.11095053860004,-10.800237642504245,27.11783691420333,-95.12528942620337,-10.800265478387132,27.103498026600047,-95.7187945996361,-10.801501940281826,26.509992853167287,0.0
1003,2024-07-26 13:33:47.280717,45.0,0.1,0.081344949896415,-415.0,-1365.0,-117.24901954659374,-40.7931920139566,14.979767906209636,-115.24432130885096,-40.79268200979406,16.984466143952414,-123.12352930263046,-40.79714570881284,9.105258150172926,-123.3010198040164,-40.79736804472081,8.927767648786967,-124.92504136160616,-40.79988492261086,7.3037460911972305,-125.28416243561712,-40.80058011347426,6.944625017186255,0.0
1006,2024-07-26 09:43:47.280717,62.0,0.25,0.25,-232.79789326038872,760.8028451126738,-88.17785207506151,-10.793520922570876,34.05093537774185,-94.0523618310983,-10.798416527982113,28.17642562170512,-86.17315383731876,-10.792889339964006,36.055633615484616,-91.7710207844578,-10.795719180547875,30.45776666834557,-93.74901889651284,-10.797971308348975,28.47976855629053,-96.4391812021127,-10.803247871792422,25.78960625069065,0.0
1010,2024-07-26 09:07:47.280717,48.0,0.1,0.1,-1269.0,-1344.0,-114.80158864270824,-40.79259774161346,17.427198810095135,-116.806286880451,-40.79305832826978,15.422500572352376,-120.77793213177752,-40.79492090662244,11.45085532102586,-122.68079663648771,-40.79662910255398,9.54799081631564,-122.8330111327074,-40.796800814154615,9.395776320095983,-124.97493873408554,-40.79997811671099,7.253848718717838,0.0
1002,2024-07-26 13:41:47.280717,91.0,0.75,0.421229567339334,-993.0,-739.6,-83.52279893992657,-10.792397460939055,38.705988512876814,-89.3973086959633,-10.794074620496446,32.83147875684007,-81.51810070218382,-10.792181180904976,40.710686750619566,-95.10872594902754,-10.800233332152828,27.12006150377583,-95.11974146316088,-10.800254697323098,27.1090459896425,-95.72265944627476,-10.801510557297007,26.50612800652862,0.0
1005,2024-07-26 09:19:47.280717,91.0,0.75,0.392503882483541,1008.0,273.4,-86.16287703703553,-10.792886795049156,36.06591041576785,-92.0373867930723,-10.795966174024812,30.19140065973108,-84.1581787992928,-10.792489617812052,38.07060865351058,-94.29133208133324,-10.798789800061131,27.937455371470147,-96.11208262238696,-10.802419236092147,26.116704830416428,-98.07528687727212,-10.808469627067552,24.153500575531265,0.0
1003,2024-07-26 13:35:47.280717,56.0,0.1,0.1,-594.0,-981.0,-117.22098155116306,-40.79318313766596,15.00780590164031,-117.49790362287884,-40.79327336852185,14.730883829924544,-119.2256797889058,-40.79398698752418,13.00310766389756,-122.37305097166832,-40.79629977259461,9.855736481135056,-124.91947959416471,-40.79987460085867,7.309307858638637,-125.10018954494257,-40.800216812504296,7.128597907860818,0.0
1001,2024-07-26 14:13:47.280717,30.0,0.75,0.138833517056531,245.2,-2.0,-83.53210237665176,-10.792398715382973,38.69668507615161,-89.40661213268852,-10.794079470413694,32.82217532011487,-81.52740413890899,-10.792181971589198,40.70138331389437,-93.8649456431557,-10.798137799752269,28.36384180964768,-93.89449941450457,-10.798180958870432,28.334288038298823,-96.85535547987467,-10.804396259459269,25.37343197292869,0.0
1002,2024-07-26 13:43:47.280717,91.0,0.75,0.4211715097766249,-993.0,-739.8,-83.5281345393284,-10.792398180044598,38.700652913474975,-89.40264429536512,-10.794077400694858,32.82614315743827,-81.52343630158563,-10.792181634161906,40.70535115121776,-95.107984968522,-10.800231896922613,27.12080248428139,-95.11789136688355,-10.800251105183674,27.110896085919805,-95.72394766107006,-10.801513431185668,26.50483979173332,0.0
1001,2024-07-26 14:15:47.280717,30.0,0.75,0.123992813839053,5.0,-395.0,-87.6696070696345,-10.79333227391399,34.55918038316888,-93.5441168256712,-10.79768767129532,28.68467062713217,-85.6649088318917,-10.79277042306778,36.56387862091167,-92.98212155156185,-10.796974954606824,29.246665901241546,-94.24450073646246,-10.798715024852342,27.98428671634092,-94.34516225568036,-10.798876750635785,27.883625197123013,0.0
1006,2024-07-26 09:45:47.280717,62.0,0.25,0.25,-232.81037863025253,760.7945315370674,-88.17813913298895,-10.793521035477523,34.05064831981441,-94.0526488890257,-10.798416964177337,28.176138563777684,-86.1734408952462,-10.792889411136612,36.05534655755718,-91.77082192059837,-10.795719001743322,30.457965532205023,-93.74897199950456,-10.797971241890547,28.47981545329884,-96.43926673878003,-10.803248096725028,25.789520714023343,0.0
1005,2024-07-26 09:21:47.280717,91.0,0.75,0.3923592874094409,1008.0,272.8,-86.17616709806894,-10.792890087300703,36.05262035473444,-92.05067685410567,-10.795978898373878,30.178110598697696,-84.17146886032619,-10.792491693026406,38.05731859247719,-94.28531154968,-10.798780141975229,27.94347590312337,-96.11077776528133,-10.802416053604617,26.11800968752205,-98.07782716489784,-10.80847935439762,24.15096028790554,0.0
1003,2024-07-26 13:37:47.280717,45.0,0.1,0.07624891707102,-512.0,-913.0,-118.22971706732746,-40.79354144386467,13.999070385475926,-116.22501882958473,-40.79290227591768,16.003768623218654,-119.36398537359848,-40.79405733388117,12.8648020792049,-124.10422682336424,-40.79849580790426,8.12456062943916,-125.37447229239685,-40.80076415253248,6.854315160406532,-126.13155166708712,-40.8024668336771,6.097235785716252,0.0
1009,2024-07-26 15:33:47.280717,59.0,0.1,0.1,-1485.0,-855.0,-118.08238894918784,-40.793483785409,14.146398503615544,-120.0870871869306,-40.79446389987902,12.141700265872792,-120.85942697187666,-40.79497976549055,11.369360480926714,-122.55510997710437,-40.796491778654726,9.673677475699025,-122.7378393511185,-40.7966927486126,9.49094810168491,-125.96159694296732,-40.80205842531946,6.267190509836055,0.0
1003,2024-07-26 13:39:47.280717,56.0,0.1,0.1,-594.0,-981.0,-117.22098155116306,-40.79318313766596,15.00780590164031,-117.49790362287884,-40.79327336852185,14.730883829924544,-119.2256797889058,-40.79398698752418,13.00310766389756,-122.37305097166832,-40.79629977259461,9.855736481135056,-124.91947959416471,-40.79987460085867,7.309307858638637,-125.10018954494257,-40.800216812504296,7.128597907860818,0.0
1013,2024-07-26 13:33:47.280717,45.0,0.3,0.161486189030704,2323.3,-1004.0,-92.22560234084064,-10.796150054504764,30.003185111962733,-98.10011209687735,-10.808564931787998,24.12867535592604,-90.22090410309784,-10.794546842876317,32.00788334970553,-99.58251633185814,-10.81536182536064,22.64627112094523,-99.98247402159812,-10.817626835205234,22.246313431205248,-102.4129704254277,-10.836888614219731,19.81581702737568,0.0
1002,2024-07-26 13:45:47.280717,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034373918,-40.793356323317134,14.49098401541157,-119.74250167513456,-40.79426171131381,12.486285777668812,-119.9560424327622,-40.79438511322677,12.272745020041178,-122.57115860773968,-40.79650909292192,9.657628845063684,-123.1446579317182,-40.79717170249111,9.084129521085195,-125.6170114311713,-40.801277738157246,6.611776021632076,0.0
1009,2024-07-26 15:35:47.280717,45.0,0.1,0.0652444929988,-1421.0,-964.0,-120.37982778052697,-40.79464872363111,11.848959672276427,-118.3751295427842,-40.79360030243353,13.85365791001918,-122.84573594366393,-40.79681544301639,9.38305150913947,-123.42329740113787,-40.7975265832666,8.805490051665501,-125.6833827318455,-40.8014233416221,6.545404720957882,-126.2543375365637,-40.802771972786815,5.974449916239692,0.0
1001,2024-07-26 14:17:47.280717,30.0,0.75,0.138909721459049,244.6,-2.0,-83.51085895048875,-10.792395854923267,38.71792850231461,-89.38536870652554,-10.79406841133004,32.843418746277855,-81.50616071274602,-10.792180168622806,40.72262674005735,-93.86964855269456,-10.798144648083124,28.35913890010879,-93.89917044650032,-10.79818780713326,28.329617006303057,-96.8543694574022,-10.804393406890798,25.374417995401178,0.0
1006,2024-07-26 09:47:47.280717,62.0,0.25,0.25,-232.8187022101617,760.7889891533298,-88.17833050058472,-10.793521110751042,34.050456952218646,-94.05284025662144,-10.798417254983532,28.17594719618195,-86.17363226284193,-10.792889458586558,36.05515518996144,-91.7706893423374,-10.795718882542698,30.45809811046597,-93.74894073626596,-10.797971197587357,28.47984671653745,-96.43932376321202,-10.803248246682529,25.789463689591365,0.0
